CONTRACT_ID,CUSTOMER_ID,EQUIPMENT_ID,BRANCH_ID,RENTAL_START_DATE,RENTAL_END_DATE,DURATION_DAYS,DAILY_RATE,WEEKLY_RATE,MONTHLY_RATE,TOTAL_AMOUNT,STATUS,DELIVERY_ADDRESS,DELIVERY_CITY,DELIVERY_STATE,DELIVERY_LATITUDE,DELIVERY_LONGITUDE,PO_NUMBER,SALES_REP,_SOURCE_TABLE,_ROW_HASH,_LOADED_AT,_SOURCE_SYSTEM,_IS_CURRENT,_VALID_FROM,_VALID_TO
RC-033138,CU-020412,EQ-012428,BR-01071,2024-09-19,2024-09-25,6,466.02,1398.06,4194.18,2796.12,COMPLETED,2239 Timothy Brook,Cincinnati,OH,39.144156,-84.502739,PO-272965,Charles Hill,UR_RENTAL_CONTRACTS,223d767225cb60be4464c8fe1ee86bef36cec61d653ac0e9798476dd69c5e2a2,2026-03-20T07:54:07.721723,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.721723,9999-12-31T00:00:00
RC-033139,CU-020564,EQ-014588,BR-01091,2025-10-06,2025-10-13,7,270.34,811.02,2433.06,1892.38,COMPLETED,242 Samuel Field Suite 629,St. Louis,MO,38.63184,-90.181374,PO-487194,Greg Bartlett,UR_RENTAL_CONTRACTS,a92e499aa08e3621779efb34e2bcaf4802b99e76faa48836eaa2e6ecbd1b26d7,2026-03-20T07:54:07.721812,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.721813,9999-12-31T00:00:00
RC-033140,CU-020382,EQ-011746,BR-01100,2024-07-19,2024-07-23,4,617.21,1851.63,5554.89,2468.84,COMPLETED,8887 Justin Spurs Suite 539,Chicago,IL,41.753588,-87.729665,PO-115668,Joel Harrison,UR_RENTAL_CONTRACTS,fef9a6624edcacef0c8b1e2ce02ffde1ae622548688d3df12e4683fffa1dbbda,2026-03-20T07:54:07.721902,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.721903,9999-12-31T00:00:00
RC-033141,CU-020434,EQ-012900,BR-01041,2024-08-12,2024-08-18,6,266.87,800.61,2401.83,1601.22,COMPLETED,044 Baxter Meadows Suite 948,Los Angeles,CA,34.066262,-118.299104,PO-322264,Tonya Price,UR_RENTAL_CONTRACTS,4589a033078acc0ca26a1a74bdf7c43d65edb3f08b29883baeb458cdfbc27b36,2026-03-20T07:54:07.722000,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722000,9999-12-31T00:00:00
RC-033142,CU-020922,EQ-012729,BR-01061,2026-03-13,2026-03-19,6,334.43,1003.29,3009.87,2006.58,COMPLETED,89456 Hannah Squares,St. Louis,MO,38.665477,-90.194064,PO-939419,Alex Archer,UR_RENTAL_CONTRACTS,93955c8ee5f96bfa14de5255188df09c38906d419e14f2affabafef63cb69c07,2026-03-20T07:54:07.722080,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722081,9999-12-31T00:00:00
RC-033143,CU-020346,EQ-010972,BR-01079,2025-03-04,2025-03-05,1,153.3,459.9,1379.7,153.3,COMPLETED,882 Simmons Crest,Richmond,VA,37.499826,-77.545334,PO-467725,Brandon Walker,UR_RENTAL_CONTRACTS,18bed959da610418663ad9c059df631c900f2e20979231745c0bd56ca8a1db3d,2026-03-20T07:54:07.722174,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722175,9999-12-31T00:00:00
RC-033144,CU-020698,EQ-013663,BR-01080,2025-01-20,2025-01-27,7,503.54,1510.62,4531.86,3524.78,COMPLETED,00465 Eric Trail Suite 828,Sacramento,CA,38.627597,-121.47372,PO-913217,Tyler Hall,UR_RENTAL_CONTRACTS,a09d92c4bdcd4187158147171f5020d3fbde40e2faf0cd7560044445104f26e6,2026-03-20T07:54:07.722275,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722276,9999-12-31T00:00:00
RC-033145,CU-020863,EQ-013040,BR-01081,2025-11-22,2025-11-29,7,264.98,794.94,2384.82,1854.86,COMPLETED,271 Peters Crossroad Apt. 338,Richmond,VA,37.585757,-77.510081,PO-698762,Wesley Hamilton,UR_RENTAL_CONTRACTS,cef3d635a105d800f7b71bcc5c75bed2f02abf29e91acccf13e6d863eb41846d,2026-03-20T07:54:07.722380,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722380,9999-12-31T00:00:00
RC-033146,CU-020472,EQ-014299,BR-01024,2025-10-16,2025-10-20,4,191.09,573.27,1719.81,764.36,COMPLETED,834 James Land Suite 081,Atlanta,GA,33.792246,-84.490013,PO-491584,Kara Frazier,UR_RENTAL_CONTRACTS,a881ca2b3cb3c42716b9ac59df7c0d73bb408596c9fae86d51d52021bcae1b81,2026-03-20T07:54:07.722471,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722472,9999-12-31T00:00:00
RC-033147,CU-020440,EQ-014122,BR-01008,2024-08-25,2025-01-28,156,250.9,752.7,2258.1,11290.5,COMPLETED,74799 Brady Wall,Seattle,WA,47.551477,-122.228182,PO-689495,Raymond Johnson,UR_RENTAL_CONTRACTS,d50ee230255bbe3f5b9c9df2280c98629c4f5044da4804784650ae1e8b61c6c2,2026-03-20T07:54:07.722560,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722560,9999-12-31T00:00:00
RC-033148,CU-020769,EQ-010997,BR-01035,2024-12-14,2025-01-02,19,590.39,1771.17,5313.51,3542.34,COMPLETED,1380 Jeanne Lodge Apt. 474,St. Louis,MO,38.670431,-90.106396,PO-471924,Rachel Young,UR_RENTAL_CONTRACTS,0b3f6875e175968de73d562357265295394314f3e2fefe2ac1d5b6061e1ab97e,2026-03-20T07:54:07.722646,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722647,9999-12-31T00:00:00
RC-033149,CU-020492,EQ-013341,BR-01082,2025-12-11,2025-12-13,2,389.06,1167.18,3501.54,778.12,COMPLETED,825 Ryan Hollow,El Paso,TX,31.691277,-106.52959,PO-308935,Gregory Smith,UR_RENTAL_CONTRACTS,c2404bf51eb06de981119f0fe856a9d3d73bb56beb4e2696a5a1a5d282e13c15,2026-03-20T07:54:07.722744,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722745,9999-12-31T00:00:00
RC-033150,CU-020362,EQ-010477,BR-01037,2024-10-31,2024-11-28,28,491.11,1473.33,4419.99,5893.32,COMPLETED,8790 Wagner Center,Tulsa,OK,36.23832,-96.01303,PO-111585,Amanda Ross,UR_RENTAL_CONTRACTS,38e377f368f073d31a3748f392c8cbee5cc20396d75bb39e39ecd8c61c6670f5,2026-03-20T07:54:07.722842,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722843,9999-12-31T00:00:00
RC-033151,CU-020570,EQ-011171,BR-01075,2025-11-05,2025-11-12,7,751.79,2255.37,6766.11,5262.53,COMPLETED,4939 James Point,Seattle,WA,47.567954,-122.257096,PO-806066,Gary Nash,UR_RENTAL_CONTRACTS,3f775c62e9d4414db00e138123302bcf9914f9158041a5cdb3c6d4600b5de3a5,2026-03-20T07:54:07.722930,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.722931,9999-12-31T00:00:00
RC-033152,CU-020129,EQ-012235,BR-01088,2024-04-25,2024-05-17,22,1788.7,5366.1,16098.3,16098.3,COMPLETED,408 Leon River Suite 347,Sacramento,CA,38.585852,-121.531708,PO-352028,Summer Garrison,UR_RENTAL_CONTRACTS,525fe964a95d9c93fa93415ac0590eb275f65163bfaefdc2cd29ca6317c2e8ee,2026-03-20T07:54:07.723025,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723026,9999-12-31T00:00:00
RC-033153,CU-020107,EQ-013116,BR-01064,2025-03-11,2025-03-15,4,300.55,901.65,2704.95,1202.2,COMPLETED,782 Dixon Manors Apt. 458,San Francisco,CA,37.686141,-122.305833,PO-963672,Michael Johnson,UR_RENTAL_CONTRACTS,98db0ea8eb781f6680a624d92f52bf77b342a06874fa685eb7907a88390205d6,2026-03-20T07:54:07.723123,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723124,9999-12-31T00:00:00
RC-033154,CU-020874,EQ-010463,BR-01082,2024-06-12,2024-06-19,7,463.6,1390.8,4172.4,3245.2,COMPLETED,47270 Kelsey River Apt. 954,Pittsburgh,PA,40.543199,-79.878566,PO-664887,Leah Hawkins,UR_RENTAL_CONTRACTS,488472aaec7fc757004a5a51a2cdf0f3c92ab9a740900c1dbb6144a6cdc680d9,2026-03-20T07:54:07.723214,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723215,9999-12-31T00:00:00
RC-033155,CU-020789,EQ-011756,BR-01090,2026-02-14,2026-02-18,4,554.38,1663.14,4989.42,2217.52,COMPLETED,36229 Burns Islands Apt. 637,Charlotte,NC,35.117267,-80.917467,PO-832862,Lisa Goodwin,UR_RENTAL_CONTRACTS,7a3d7c224592699089183bdb17a99657106af61a1b54378e5c94c6df21479f7c,2026-03-20T07:54:07.723314,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723315,9999-12-31T00:00:00
RC-033156,CU-020986,EQ-014390,BR-01046,2024-07-24,2024-07-26,2,368.32,1104.96,3314.88,736.64,COMPLETED,4904 Jennifer Summit Suite 586,Denver,CO,39.657487,-105.022838,PO-710205,Keith Gonzalez,UR_RENTAL_CONTRACTS,04c6a9a605612d34eaac609f778822a6ec52398f8c3a5807da81286888eb6d07,2026-03-20T07:54:07.723411,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723412,9999-12-31T00:00:00
RC-033157,CU-020065,EQ-012836,BR-01019,2024-12-28,2024-12-29,1,161.28,483.84,1451.52,161.28,CANCELLED,3414 Humphrey Cliffs Suite 016,New York,NY,40.626979,-73.929963,PO-849681,Christopher Berg,UR_RENTAL_CONTRACTS,77335c2b3bbd022fcd3b86969dae4f467a34ae7b982961571421e6fac9497049,2026-03-20T07:54:07.723507,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723508,9999-12-31T00:00:00
RC-033158,CU-020947,EQ-013801,BR-01075,2025-03-06,2025-03-07,1,597.72,1793.16,5379.48,597.72,COMPLETED,90133 Page Forks Suite 946,Boston,MA,42.269784,-71.164055,PO-242315,Keith Scott,UR_RENTAL_CONTRACTS,3dd83306fecc8feb82140dd555cfad3debe032fbe61d712cce9225582b6ab587,2026-03-20T07:54:07.723597,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723598,9999-12-31T00:00:00
RC-033159,CU-020100,EQ-013956,BR-01079,2024-04-25,2024-05-01,6,539.04,1617.12,4851.36,3234.24,COMPLETED,17767 Taylor Bypass Apt. 349,Atlanta,GA,33.852348,-84.398009,PO-503860,Deborah Jennings,UR_RENTAL_CONTRACTS,f70e239090a2661e24ecc76a4959254a21124d9506343ececcd4d166d45865cb,2026-03-20T07:54:07.723701,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723701,9999-12-31T00:00:00
RC-033160,CU-020175,EQ-010973,BR-01036,2024-05-06,2024-05-11,5,139.77,419.31,1257.93,698.85,COMPLETED,2992 Carter Causeway,Hartford,CT,41.743039,-72.587224,PO-597887,Danielle Smith,UR_RENTAL_CONTRACTS,b16f4ee79f5c9f00185b4eacfa957c9ddd0b3503e970c8cec8ae9099c2426367,2026-03-20T07:54:07.723799,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723800,9999-12-31T00:00:00
RC-033161,CU-020876,EQ-010827,BR-01092,2025-08-26,2025-10-13,48,158.77,476.31,1428.93,1428.93,COMPLETED,2403 Mason Shore Suite 658,Cincinnati,OH,39.087879,-84.553793,PO-958894,Sherry Alexander,UR_RENTAL_CONTRACTS,469505b5fdf20baee641aa1fc080c7d58586e96fce76ed0673e36d46a1c5f7d0,2026-03-20T07:54:07.723892,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723893,9999-12-31T00:00:00
RC-033162,CU-020334,EQ-010642,BR-01072,2024-10-20,2024-11-16,27,302.11,906.33,2718.99,2718.99,COMPLETED,8519 Lynn Drive Suite 327,Raleigh,NC,35.725163,-78.711963,PO-276962,Blake Rodriguez,UR_RENTAL_CONTRACTS,6fbdc899f344031b08f434f33c7b52e6f329390a1028dcbd728d96aee442f0ad,2026-03-20T07:54:07.723981,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.723982,9999-12-31T00:00:00
RC-033163,CU-020155,EQ-013323,BR-01002,2024-07-11,2024-07-29,18,350.21,1050.63,3151.89,2101.26,COMPLETED,988 William Track,Minneapolis,MN,44.985831,-93.170399,PO-349994,Ashley Munoz,UR_RENTAL_CONTRACTS,236595caf00e24d32e4707c4be370dc8a82879d07e27d29e7c7fedf8a083dab3,2026-03-20T07:54:07.724064,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724065,9999-12-31T00:00:00
RC-033164,CU-020545,EQ-012501,BR-01066,2024-08-14,2024-09-05,22,188.93,566.79,1700.37,1700.37,COMPLETED,970 Hall Ports Suite 675,Raleigh,NC,35.798729,-78.577292,PO-674108,Lauren Martinez,UR_RENTAL_CONTRACTS,d9af6f4dfb3ff99ac4d1fcc192f662108e3f4d0a038d6f06f299455997f20d75,2026-03-20T07:54:07.724164,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724165,9999-12-31T00:00:00
RC-033165,CU-020945,EQ-014440,BR-01038,2025-05-19,2025-10-14,148,1293.86,3881.58,11644.74,46578.96,COMPLETED,62714 Crystal Road Suite 222,Detroit,MI,42.410007,-83.009994,PO-474468,Dana Turner DVM,UR_RENTAL_CONTRACTS,51dc72432113cb568e62944f66bf630096c484311ecd2cbccf37d9247eeb3db5,2026-03-20T07:54:07.724259,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724260,9999-12-31T00:00:00
RC-033166,CU-020578,EQ-014909,BR-01019,2025-12-08,2025-12-29,21,283.57,850.71,2552.13,2552.13,COMPLETED,853 Burton Gateway,San Antonio,TX,29.39515,-98.535875,PO-999082,Nicole Rowe,UR_RENTAL_CONTRACTS,12504d010923f05d58af60365463a7ca9989be0efadfa160935e479291e65fed,2026-03-20T07:54:07.724357,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724358,9999-12-31T00:00:00
RC-033167,CU-020578,EQ-011004,BR-01044,2024-10-22,2024-10-27,5,502.68,1508.04,4524.12,2513.4,COMPLETED,34021 Scott Mall Suite 719,San Antonio,TX,29.408557,-98.577845,PO-328598,Scott Solomon,UR_RENTAL_CONTRACTS,08922e2ad2810eb72c43620932a53b04ba1a8c0202fa8f409acc0fab139338a7,2026-03-20T07:54:07.724456,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724457,9999-12-31T00:00:00
RC-033168,CU-020608,EQ-014430,BR-01017,2024-07-06,2024-07-11,5,218.15,654.45,1963.35,1090.75,COMPLETED,48292 Ashley Village Suite 322,Las Vegas,NV,36.249102,-115.138551,PO-271790,Julia Rodriguez,UR_RENTAL_CONTRACTS,ec358e270a66bb148090454b915b7586a2156a58c329aa509a3e2c321a1bc7fe,2026-03-20T07:54:07.724540,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724541,9999-12-31T00:00:00
RC-033169,CU-020260,EQ-013349,BR-01044,2026-02-16,2026-07-28,162,174.64,523.92,1571.76,7858.8,ACTIVE,35781 Benton Plaza Apt. 802,St. Louis,MO,38.641555,-90.150211,PO-219492,Isabel Huang,UR_RENTAL_CONTRACTS,db9f73440de58d7f28f5aadb8599c6d365f9f089fe8af9ecf133950975314494,2026-03-20T07:54:07.724643,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724644,9999-12-31T00:00:00
RC-033170,CU-020823,EQ-010117,BR-01011,2025-10-01,2025-10-08,7,206.87,620.61,1861.83,1448.09,COMPLETED,279 Juan Green Apt. 869,Raleigh,NC,35.722107,-78.609293,PO-408046,Jared Allen,UR_RENTAL_CONTRACTS,099ed92526c6b770e75e8ec7e03e2477460f239e8389811114bb6e702a0a1f34,2026-03-20T07:54:07.724734,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724735,9999-12-31T00:00:00
RC-033171,CU-020946,EQ-012535,BR-01032,2024-03-30,2024-08-16,139,629.4,1888.2,5664.6,22658.4,COMPLETED,45525 Robert Harbors,Minneapolis,MN,44.981737,-93.272847,PO-159534,Anthony Burns,UR_RENTAL_CONTRACTS,5564544d780f355584e4fd22931a78eb3d73271eba2120b3f5e9fcdaed653c18,2026-03-20T07:54:07.724828,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724829,9999-12-31T00:00:00
RC-033172,CU-020167,EQ-013227,BR-01051,2024-07-27,2024-07-31,4,219.42,658.26,1974.78,877.68,COMPLETED,45809 Robbins Loop,Nashville,TN,36.223451,-86.782235,PO-508812,Kenneth Curry,UR_RENTAL_CONTRACTS,aee98646dba860d4058381f0aa08fd80ecd7b0e25a048258d669f1ccb26716ae,2026-03-20T07:54:07.724926,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.724926,9999-12-31T00:00:00
RC-033173,CU-020290,EQ-012534,BR-01090,2025-11-25,2025-12-19,24,529.96,1589.88,4769.64,4769.64,COMPLETED,0376 Rodgers Oval Apt. 339,Jacksonville,FL,30.356789,-81.620142,PO-398665,John Graham,UR_RENTAL_CONTRACTS,3f76b397eeb7c90dafd28f1b1fb9ca849bfbbab4b0272a0879d2cae6262820f6,2026-03-20T07:54:07.725023,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725024,9999-12-31T00:00:00
RC-033174,CU-020345,EQ-013294,BR-01042,2026-03-08,2026-03-19,11,168.69,506.07,1518.21,506.07,COMPLETED,110 Lin Mall Apt. 587,Hartford,CT,41.796878,-72.693692,PO-865782,James Beasley PhD,UR_RENTAL_CONTRACTS,af0f563672c5781c7d4179d8c1cd05985025f2303b853eef6156fc4bde93ea1f,2026-03-20T07:54:07.725118,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725118,9999-12-31T00:00:00
RC-033175,CU-020007,EQ-011541,BR-01073,2024-05-12,2024-05-19,7,773.1,2319.3,6957.9,5411.7,COMPLETED,0537 Ramos Bypass Suite 151,Denver,CO,39.676234,-105.021224,PO-370411,Brandon Thompson,UR_RENTAL_CONTRACTS,44cb2ace46aad7b07b35c5020dbd239b1463550b3e5286850d9d539e3014b79c,2026-03-20T07:54:07.725217,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725217,9999-12-31T00:00:00
RC-033176,CU-020499,EQ-014330,BR-01001,2025-10-05,2025-10-18,13,200.11,600.33,1800.99,600.33,COMPLETED,06057 Joseph Squares Apt. 214,Columbus,OH,39.951289,-83.073668,PO-399564,Nancy Flores,UR_RENTAL_CONTRACTS,84c8fb1bf16806e4fb3213205fc18ae17e80e5f86327bc8aae30b193dba6e2df,2026-03-20T07:54:07.725309,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725310,9999-12-31T00:00:00
RC-033177,CU-020292,EQ-010407,BR-01046,2024-10-02,2024-10-20,18,372.26,1116.78,3350.34,2233.56,COMPLETED,956 Michael Trafficway Apt. 737,Sacramento,CA,38.645481,-121.496186,PO-540240,Troy Miller,UR_RENTAL_CONTRACTS,9cd574dd29acb1b39751785ba5e302ccfc2d6b381284d7af38d1f45f2d14ee44,2026-03-20T07:54:07.725403,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725403,9999-12-31T00:00:00
RC-033178,CU-020278,EQ-010627,BR-01017,2024-06-14,2024-06-18,4,453.78,1361.34,4084.02,1815.12,COMPLETED,420 Drake Crossing,Indianapolis,IN,39.814221,-86.169737,PO-825690,Michael Martin,UR_RENTAL_CONTRACTS,255c86990bd1c63623374345c5a0c6d2cc534bbbf1207706feff1a79a39d78c2,2026-03-20T07:54:07.725511,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725512,9999-12-31T00:00:00
RC-033179,CU-020363,EQ-011524,BR-01006,2024-03-25,2024-03-30,5,623.28,1869.84,5609.52,3116.4,COMPLETED,417 Thomas Stravenue,Columbus,OH,39.99723,-82.956823,PO-335280,Thomas Pearson,UR_RENTAL_CONTRACTS,f6bf6057e1fbbbaa25028cc8970c601f9c0b2f772344d1ff2fb7d8c6158915a4,2026-03-20T07:54:07.725601,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725602,9999-12-31T00:00:00
RC-033180,CU-020177,EQ-013047,BR-01040,2025-08-03,2025-08-14,11,452.55,1357.65,4072.95,1357.65,COMPLETED,0209 Caleb Centers,Boston,MA,42.24288,-71.007645,PO-144646,Maria Griffith,UR_RENTAL_CONTRACTS,00daf47800fecd1f97dda7c57432fecbcecfea9567c2fc5c5ba83f7c5d440568,2026-03-20T07:54:07.725690,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725690,9999-12-31T00:00:00
RC-033181,CU-020035,EQ-010285,BR-01002,2024-09-15,2024-10-11,26,183.44,550.32,1650.96,1650.96,CANCELLED,635 Barry Views Suite 543,Indianapolis,IN,39.800889,-86.148812,PO-411136,Jody Kane DVM,UR_RENTAL_CONTRACTS,b88a5808232a072126f027eb3f463214fd418a844c298dc232761be6aeea9aa9,2026-03-20T07:54:07.725795,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725796,9999-12-31T00:00:00
RC-033182,CU-020063,EQ-010962,BR-01018,2025-08-19,2025-08-26,7,130.78,392.34,1177.02,915.46,COMPLETED,25211 Lauren Square Suite 973,Atlanta,GA,33.779091,-84.29208,PO-222275,Jennifer Wood,UR_RENTAL_CONTRACTS,b3ffea9016a346aa113bccb0568b95178694bc514865f2f5a0a4e3d2f63937ee,2026-03-20T07:54:07.725888,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725888,9999-12-31T00:00:00
RC-033183,CU-020796,EQ-013737,BR-01010,2024-03-21,2024-08-22,154,353.04,1059.12,3177.36,15886.8,COMPLETED,43865 Rick Pike,Kansas City,MO,39.033355,-94.616738,PO-448599,Juan Mclaughlin,UR_RENTAL_CONTRACTS,c50cc18dd66a1e48bd58cbbf731fe645c5862a7a7c6e814dd835179525c89ed7,2026-03-20T07:54:07.725975,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.725976,9999-12-31T00:00:00
RC-033184,CU-020365,EQ-012733,BR-01007,2026-02-23,2026-03-17,22,545.63,1636.89,4910.67,4910.67,COMPLETED,3900 Sheila Lake,Phoenix,AZ,33.559794,-112.07232,PO-134478,Destiny Warren,UR_RENTAL_CONTRACTS,d617dcc0e8feb9381e374f557741c76c4d65baa31ec24f12573a142a9aa0a5ea,2026-03-20T07:54:07.726058,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726058,9999-12-31T00:00:00
RC-033185,CU-020245,EQ-013180,BR-01100,2024-05-25,2024-05-28,3,273.61,820.83,2462.49,820.83,COMPLETED,956 Winters Junctions Suite 663,Minneapolis,MN,44.910303,-93.332091,PO-375158,Michael Tran,UR_RENTAL_CONTRACTS,2e73eb49270df03cf991c18794a5e04ef3a933b270c74174bbf374eb8a23ee12,2026-03-20T07:54:07.726157,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726158,9999-12-31T00:00:00
RC-033186,CU-020578,EQ-010426,BR-01061,2024-07-16,2024-07-20,4,615.33,1845.99,5537.97,2461.32,COMPLETED,3731 West Ridge Suite 514,San Antonio,TX,29.449921,-98.582902,PO-274143,Deborah Foster,UR_RENTAL_CONTRACTS,fb5fb01ebe4a20b76464e1e4d3a6f3ce589b2b7c310f4e7c95718130ee4e0aff,2026-03-20T07:54:07.726257,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726258,9999-12-31T00:00:00
RC-033187,CU-020628,EQ-010379,BR-01037,2025-08-11,2025-09-07,27,1035.76,3107.28,9321.84,9321.84,COMPLETED,51048 Katherine Center Apt. 745,Jacksonville,FL,30.349751,-81.629768,PO-845742,Lance Powell,UR_RENTAL_CONTRACTS,29a31768cadeb4f59eeddf039b74201bc896e617ebed0bf04aca5578978d34a4,2026-03-20T07:54:07.726348,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726348,9999-12-31T00:00:00
RC-033188,CU-020894,EQ-011943,BR-01010,2025-01-23,2025-02-14,22,386.01,1158.03,3474.09,3474.09,COMPLETED,01231 Garrett Locks Suite 269,Phoenix,AZ,33.453122,-112.042564,PO-865260,Grant Howard,UR_RENTAL_CONTRACTS,4397c9e86df6be36215c9e765173d886ffddf696971d590d08eb1eeceef2ec0b,2026-03-20T07:54:07.726448,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726449,9999-12-31T00:00:00
RC-033189,CU-020623,EQ-010539,BR-01027,2025-08-09,2025-08-12,3,342.96,1028.88,3086.64,1028.88,COMPLETED,4962 Kimberly Orchard,Charlotte,NC,35.210849,-80.886743,PO-413774,Nicholas Gordon,UR_RENTAL_CONTRACTS,f49c985ea3566e0a351faa2bcd9510d690dc7ad4ab17769a0f9c651286a086c1,2026-03-20T07:54:07.726530,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726531,9999-12-31T00:00:00
RC-033190,CU-020814,EQ-012988,BR-01073,2025-01-04,2025-01-14,10,291.75,875.25,2625.75,875.25,COMPLETED,812 Small Route,Philadelphia,PA,39.952096,-75.162744,PO-905556,Tanya Perez,UR_RENTAL_CONTRACTS,7048cdcf2bd39efa5abd564ebb2e89206cf1c920f4ddb013b0a0ed3c1c2cf4e8,2026-03-20T07:54:07.726627,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726628,9999-12-31T00:00:00
RC-033191,CU-020292,EQ-013018,BR-01039,2025-04-03,2025-04-11,8,514.18,1542.54,4627.62,1542.54,COMPLETED,2709 Jones Plaza Suite 061,Sacramento,CA,38.671149,-121.447167,PO-810847,Karen Lee,UR_RENTAL_CONTRACTS,c39f63e4994a839725de52c324c55956976a197fed6fbd21e51df2829903541d,2026-03-20T07:54:07.726731,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726732,9999-12-31T00:00:00
RC-033192,CU-020134,EQ-011783,BR-01077,2025-01-23,2025-07-08,166,780.24,2340.72,7022.16,35110.8,COMPLETED,1906 Tiffany Plains Apt. 600,Baltimore,MD,39.22732,-76.603933,PO-898051,Evan Rodriguez,UR_RENTAL_CONTRACTS,ad99b7adfa09611b9b66994156f6ba0024871453ff2ad0e090db99bfc13e8bf2,2026-03-20T07:54:07.726823,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726823,9999-12-31T00:00:00
RC-033193,CU-020352,EQ-012164,BR-01097,2025-03-22,2025-03-31,9,187.71,563.13,1689.39,563.13,COMPLETED,314 Tiffany Viaduct,Newark,NJ,40.699375,-74.231415,PO-263332,Sean Richardson,UR_RENTAL_CONTRACTS,d7ab9f643985f69d78ab5b5941263d8afa6cc53fe92c8b4c98fbbda85dc917e6,2026-03-20T07:54:07.726911,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.726912,9999-12-31T00:00:00
RC-033194,CU-020008,EQ-014204,BR-01091,2025-07-01,2025-07-30,29,783.92,2351.76,7055.28,9407.04,COMPLETED,1264 Joseph Mill,San Antonio,TX,29.488751,-98.446889,PO-470942,Carol Houston,UR_RENTAL_CONTRACTS,bfbc9af106ebccdd9eb7950d7b6878d1b9db0d3dc7470ce7c05f3157413d9e6c,2026-03-20T07:54:07.727001,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.727002,9999-12-31T00:00:00
RC-033195,CU-020801,EQ-011917,BR-01091,2024-04-06,2024-04-16,10,1142.76,3428.28,10284.84,3428.28,COMPLETED,31506 Carr Mall Suite 207,Austin,TX,30.232827,-97.854573,PO-804993,Benjamin Frey,UR_RENTAL_CONTRACTS,4167b738e857ca38ada35a110b52170be161a315a16d35cb9d1e49cf1fee6fe1,2026-03-20T07:54:07.727096,UNITED_RENTALS,TRUE,2026-03-20T07:54:07.727097,9999-12-31T00:00:00
